date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-12-15,25,22,29,0,,110,9.1,,1013.9,
2023-12-16,19.7,14,24,5,,56,16.5,,1019,
2023-12-17,13.8,13,16,0,,42,14.7,,1024.5,
2023-12-18,14.8,13,17,0,,29,9.4,,1021.9,
2023-12-19,13.5,12,15,0,,30,15.9,,1023.1,
2023-12-20,15,12,18,0,,3,14.1,,1025.2,
2023-12-21,14.8,13,17,0,,13,11.7,,1027.1,
2023-12-22,13.2,11,17,0,,54,11.3,,1030.6,
2023-12-23,13.5,8,19,0,,16,7.8,,1030.3,
2023-12-24,16.1,14,19,0,,353,13.1,,1030,
2023-12-25,16.7,10.8,21,0,,65,9.3,,1026.2,
2023-12-26,15.6,9,22,0,,64,5.3,,1024,
2023-12-27,17.3,12,24,0,,346,5.1,,1023.3,
2023-12-28,19.2,14,25,0,,80,5.2,,1021.4,
2023-12-29,20.4,15,24,0,,303,4.2,,1019.5,
2023-12-30,21.4,19,24,0,,280,6.1,,1018,
2023-12-31,22.3,20,25,0,,126,6.1,,1017,
2024-01-01,22.8,19,28,0.2,,108,10.7,,1016.8,
2024-01-02,23.4,21,27,0.1,,128,11.7,,1016,
2024-01-03,19.5,17,22,9.7,,39,13,,1019.8,
2024-01-04,19.1,17,21,0,,88,8.8,,1019,
2024-01-05,20.3,18,23,0,,80,6.5,,1017.5,
2024-01-06,22.1,20,26,5,,163,6.5,,1018.5,
2024-01-07,21.9,19,25,1.6,,119,10.7,,1018.1,
2024-01-08,22.6,20,26,0.2,,124,14.1,,1016,
2024-01-09,23.1,21,26,3,,125,12.9,,1014.9,
2024-01-10,19.6,18,22,21.4,,66,12.9,,1016.5,
2024-01-11,17.4,17,18,11.3,,20,8.4,,1017.6,
2024-01-12,17.5,17,18,5.9,,12,6.1,,1017,
2024-01-13,18.3,18,19,18.1,,32,5.9,,1018,
2024-01-14,19.2,18,20,1.4,,49,4.7,,1019.6,
2024-01-15,21.3,19,24,1.9,,91,5.5,,1019.5,
2024-01-16,20.7,18,24,6.5,,92,7.7,,1018.8,
2024-01-17,20.4,19,22,2.9,,110,8.3,,1017,
2024-01-18,22.3,20,27,0.1,,133,13.3,,1015.1,
2024-01-19,22.5,20,27,0.3,,118,13,,1014,
2024-01-20,22.9,19,26,4,,121,15,,1014.7,
2024-01-21,16,14,18,4.8,,53,16.2,,1018.3,
2024-01-22,12.2,10,14,10.8,,30,18,,1023.5,
2024-01-23,10.1,8,12,0.2,,32,13.8,,1029,
2024-01-24,10,9,12,0,,18,13.2,,1029.3,
2024-01-25,11.3,10,13,0,,14,10,,1029.2,
2024-01-26,11.9,11,14,0,,15,11.7,,1027.9,
2024-01-27,10.7,9,12,0,,19,11.4,,1027,
2024-01-28,12.3,11,14,1.2,,21,11.9,,1026.5,
2024-01-29,12.8,11,15,0.5,,14,5.4,,1022.9,
2024-01-30,14.8,13,16,0,,13,3.8,,1019.4,
2024-01-31,16.7,15,19,0,,330,5.1,,1017.1,
2024-02-01,19,17,21,0,,177,5.4,,1016,
2024-02-02,21.8,20,25,0.1,,122,8.6,,1014.4,
2024-02-03,22.2,21,25,0.8,,121,14.3,,1014.8,
2024-02-04,23.6,21,28,0.1,,124,12.6,,1013.7,
2024-02-05,23.6,21,27,1.1,,127,16.2,,1013.5,
2024-02-06,21.2,18,24,4.8,,107,13.5,,1015.5,
2024-02-07,15.8,13,18,1.4,,59,17.7,,1015.4,
2024-02-08,13.3,12,15,0.1,,49,17.3,,1018.5,
2024-02-09,14.8,12,17,0,,349,11.4,,1024.5,
2024-02-10,17.5,15,21,0,,4,6.1,,1027.4,
2024-02-11,19.2,16,23,0,,40,6.4,,1026.7,
2024-02-12,18.5,12,24,0,,107,9.1,,1023.1,
2024-02-13,20.6,16,26,0,,122,12.5,,1019.9,
2024-02-14,21.8,20,24,0.3,,129,14.5,,1017.2,
2024-02-15,21.3,19,24,0.4,,101,8,,1018,
2024-02-16,21.3,19,25,1,,100,9.1,,1018.6,
2024-02-17,21,17,25,0.1,,112,14.8,,1013.4,
2024-02-18,23.3,21,27,0,,119,13.3,,1011.1,
2024-02-19,24.3,22,27,0,,118,15.3,,1010.6,
2024-02-20,24,23,26,0.1,,116,15.2,,1009.1,
2024-02-21,25.1,24,27,0,,115,13.9,,1009.3,
2024-02-22,23.9,23,26,0.6,,111,14,,1012.6,
2024-02-23,18.5,15,23,0.8,,72,15.2,,1016.5,
2024-02-24,12.8,12,14,4.7,,47,16.8,,1020.4,
2024-02-25,12.8,11,14,0.7,,42,11.3,,1021,
2024-02-26,13.5,12,15,0,,44,13.5,,1020.6,
2024-02-27,13.1,12,15,0.5,,42,13.7,,1021,
2024-02-28,13.4,12,15,0,,55,10,,1016.9,
2024-02-29,14.6,13,16,0.2,,28,12.5,,1018.3,
2024-03-01,14.3,13,16,0,,38,13.9,,1021.7,
2024-03-02,14.7,13,17,0,,80,10.4,,1022,
2024-03-03,16.7,14,19,0,,139,11.7,,1014.5,
2024-03-04,18,16,20,0,,53,5.6,,1007.3,
2024-03-05,23.1,19,30,0,,309,6.9,,1004.4,
2024-03-06,24.3,20,29,0,,61,10.5,,1007.3,
2024-03-07,21.9,20,24,0,,100,11.6,,1013.2,
2024-03-08,19.8,18,21,0,,86,7.6,,1015.2,
2024-03-09,17,16,19,2.3,,34,9.1,,1015.2,
2024-03-10,16.7,16,18,1,,36,10.3,,1015.9,
2024-03-11,19.8,16,25,0,,320,11,,1018.6,
2024-03-12,20.7,17,25,0,,92,11.4,,1016,
2024-03-13,20.4,19,23,1.4,,103,9.9,,1012.8,
2024-03-14,20.2,19,21,4.4,,47,8.4,,1013.6,
2024-03-15,21,19,23,4.4,,77,8.6,,1011.1,
2024-03-16,23.2,22,25,0.9,,134,10.3,,1012.9,
2024-03-17,23.4,22,25,0.6,,118,10.2,,1013.4,
2024-03-18,23.9,23,26,0.3,,123,11.6,,1013,
2024-03-19,19.4,17,23,35.5,,53,12.6,,1019.5,
2024-03-20,20,18,23,0,,10,6.2,,1022.3,
2024-03-21,21.4,17,26,0,,103,12.3,,1015,
2024-03-22,20.6,18,23,0,,98,9.6,,1009.3,
2024-03-23,24.9,22,29,0,,108,15.1,,1007.8,
2024-03-24,24.5,24,25,0,,102,13.2,,1009.6,
2024-03-25,26.2,23,30,0.1,,115,12.3,,1011.4,
2024-03-26,26.5,23,30,0.6,,123,13.9,,1014,
2024-03-27,25.9,23,29,1,,119,14.6,,1014,
2024-03-28,24.4,23,26,10,,86,9.9,,1012.6,
2024-03-29,23.1,21,27,13.6,,39,7.3,,1013.1,
2024-03-30,25.3,22,30,0,,107,11.2,,1010.5,
2024-03-31,27.5,24,32,0,,78,9.3,,1007.5,
2024-04-01,27.8,25,33,0,,100,12.5,,1003.9,
2024-04-02,27.5,25,32,0,,94,13.2,,1002.9,
2024-04-03,28.1,26,32,0,,87,12.3,,1004.2,
2024-04-04,27.7,26,31,0,,99,14.2,,1005.3,
2024-04-05,26.8,25,28,3.9,,128,17,,1007.1,
2024-04-06,25.7,24,28,0.2,,135,14.7,,1008.5,
2024-04-07,24.1,23,25,2,,83,11.5,,1007.7,
2024-04-08,22.7,21,24,2.6,,44,11.7,,1012,
2024-04-09,23.1,21,25,0.2,,32,6.8,,1014.6,
2024-04-10,23.1,22,24,0.1,,93,7.5,,1014.5,
2024-04-11,25.4,23,29,0,,112,10,,1013.3,
2024-04-12,27.1,24,31,0,,128,12.3,,1011.3,
2024-04-13,27.6,26,31,0,,135,16.9,,1008.5,
2024-04-14,27.3,26,30,0,,107,14,,1008.5,
2024-04-15,27,26,29,0,,114,13.5,,1009.7,
2024-04-16,28.3,25,33,0.5,,131,17,,1007.8,
2024-04-17,27.1,25,30,0.3,,117,13.7,,1006.6,
2024-04-18,27.3,24,32,12.5,,120,12.8,,1004.8,
2024-04-19,28.2,26,31,0,,112,15.1,,1001.8,
2024-04-20,28.8,24,34,0.3,,96,13.3,,1002.2,
2024-04-21,27.2,24,32,0,,78,11.8,,1004.3,
2024-04-22,26.5,24,29,3,,78,10.5,,1005.8,
2024-04-23,28,26,31,3.6,,81,10.9,,1006,
2024-04-24,25.5,23,28,4,,57,9,,1006.9,
2024-04-25,28.9,25,34,0,,122,11,,1003.9,
2024-04-26,30.9,27,36,0,,122,10.1,,1000.9,
2024-04-27,31.9,27,40,0,,94,10,,999.5,
2024-04-28,30.3,27,35,0,,90,14.4,,1002.1,
2024-04-29,30.2,28,34,0,,106,13.8,,1001.8,
2024-04-30,31,27,36,0,,78,11.6,,999,
2024-05-01,25.8,24,28,0.1,,44,12.8,,1005,
2024-05-02,24,22,26,1.7,,59,11,,1008,
2024-05-03,25,23,27,55.9,,92,12.4,,1007.8,
2024-05-04,28,25,33,0.5,,108,12.7,,1004.4,
2024-05-05,26.3,24,28,2.1,,55,11.6,,1008.4,
2024-05-06,25.8,23,28,18.3,,48,7.4,,1011,
2024-05-07,27.1,25,30,26,,63,8.4,,1012.7,
2024-05-08,27.1,26,30,15,,93,10.7,,1011.6,
2024-05-09,26,23,31,24.3,,80,11,,1012.7,
2024-05-10,27.8,24,32,4.3,,109,11.9,,1011.3,
2024-05-11,29.1,26,33,6.5,,138,14,,1010.5,
2024-05-12,28.4,25,34,26.3,,97,11.5,,1010.3,
2024-05-13,26.6,23,30,14.4,,323,9.9,,1011.9,
2024-05-14,28,24,32,0.1,,140,8,,1011,
2024-05-15,27.4,24,31,25.9,,85,11,,1012.3,
2024-05-16,27.3,25,31,5.7,,26,10.3,,1012.8,
2024-05-17,27.8,25,31,1.6,,139,10.6,,1009.8,
2024-05-18,29,27,32,4.7,,130,14.9,,1004.5,
2024-05-19,28.3,25,32,19.7,,73,11.4,,1002.3,
2024-05-20,27.7,25,31,7.8,,296,8.4,,1005.9,
2024-05-21,28.2,26,34,0.3,,92,6.7,,1007.8,
2024-05-22,28.6,25,33,7.6,,4,8,,1008.7,
2024-05-23,28,26,32,1.3,,303,6,,1008.1,
2024-05-24,29.4,26,35,15.7,,118,9.5,,1007.7,
2024-05-25,28,26,32,12.4,,130,10.2,,1007.5,
2024-05-26,30.8,26,35,3,,154,10.4,,1004.7,
2024-05-27,32,28,36,0,,220,8.2,,1001,
2024-05-28,31.6,29,35,3.6,,50,8.3,,1000.6,
2024-05-29,32,29,36,2,,117,14.8,,1000.7,
2024-05-30,30.1,26,35,15.7,,94,13.8,,1000.6,
2024-05-31,26.7,23,29,2.9,,298,8.3,,1006.2,
2024-06-01,30.2,27,34,0,,70,6.6,,1007.3,
2024-06-02,31,27,36,8,,125,11.6,,1005.8,
2024-06-03,30.6,27,37,28.6,,83,10.8,,1002.7,
2024-06-04,29.1,27,33,16.3,,46,9.5,,1004,
2024-06-05,27.1,26,29,126,,25,10.9,,1007,
2024-06-06,26.3,24,29,42.2,,330,7.6,,1008.4,
2024-06-07,28.5,26,33,10.9,,89,7.6,,1004.9,
2024-06-08,28.9,26,33,49.5,,118,11,,1002.8,
2024-06-09,26,26,26,41,,69,10.3,,1004,
2024-06-10,28,26,31,18.8,,92,10.2,,1005.3,
2024-06-11,30.3,28,35,0.8,,107,11,,1004.8,
2024-06-12,31.5,28,35,1,,88,7,,1003.6,
2024-06-13,33,29,37,0,,163,6.7,,1000.9,
2024-06-14,33.4,30,37,0.5,,206,8.7,,999.4,
2024-06-15,31.2,29,34,1.3,,30,8.1,,1001,
2024-06-16,31.4,27,36,0.9,,61,10.1,,1002,
2024-06-17,30.5,26,37,24.2,,72,10.2,,1001.1,
2024-06-18,29.7,26,35,0.2,,59,11,,1000.7,
2024-06-19,31.2,24,38,12.5,,87,11.5,,1000.3,
2024-06-20,30.8,26,36,0,,95,8.6,,1000.4,
2024-06-21,30.8,29,35,0,,97,12.1,,1001.3,
2024-06-22,31.4,29,34,0.6,,122,15,,1002.8,
2024-06-23,30.8,28,35,8.5,,101,10.3,,1002.9,
2024-06-24,28.8,27,32,31.8,,93,8.6,,1002.9,
2024-06-25,27.7,26,31,16.5,,73,10.3,,1002.9,
2024-06-26,27.9,26,30,18.2,,77,11.7,,1007.7,
2024-06-27,28.6,25,33,13.4,,91,11,,1008.5,
2024-06-28,30.1,28,33,0.5,,127,16,,1005.7,
2024-06-29,31.4,29,36,0,,127,11.3,,1003.3,
2024-06-30,32.1,28,36,0,,151,10.1,,1001.9,
2024-07-01,32.5,30,35,0,,174,10.5,,999.9,
2024-07-02,29.1,27,31,11.8,,70,10.8,,1001.7,
2024-07-03,27,26,29,16.6,,63,9,,1006.3,
2024-07-04,30,26,34,2.7,,127,13,,1008.5,
2024-07-05,29.8,26,35,0.4,,114,13.1,,1006,
2024-07-06,30.5,27,35,0.2,,115,14.2,,1005.3,
2024-07-07,31.3,28,35,1.1,,135,15.6,,1006,
2024-07-08,31.3,28,35,0,,129,15.6,,1005.1,
2024-07-09,31,29,36,0,,116,14.8,,1004.6,
2024-07-10,29.4,26,32,4.6,,94,10.3,,1004.6,
2024-07-11,30.5,27,36,0,,95,10.6,,1002.9,
2024-07-12,31.5,28,36,0.6,,133,10.8,,1001.1,
2024-07-13,31.7,29,36,9.6,,112,17.3,,1000.9,
2024-07-14,30.1,26,33,4.6,,97,12.1,,1004,
2024-07-15,29.5,26,35,26.4,,348,8.7,,1005.5,
2024-07-16,29.9,27,35,19.1,,19,9.5,,1005.5,
2024-07-17,28.8,26,33,37.7,,352,8.9,,1004.6,
2024-07-18,27.6,26,30,16.3,,51,13,,1004,
2024-07-19,28.3,26,32,24.9,,69,11.5,,1004,
2024-07-20,28.5,26,32,2.7,,54,9.6,,1004.8,
2024-07-21,30.5,27,36,4.7,,67,9.9,,1004.6,
2024-07-22,29.5,26,33,3.6,,308,7.3,,1002.3,
2024-07-23,26.7,25,30,93.7,,283,13.7,,997.6,
2024-07-24,27.9,26,32,17.2,,286,10.7,,995.5,
2024-07-25,29.5,27,33,4.4,,270,8.7,,994.9,
2024-07-26,32.5,27,37,0,,275,9.6,,995.4,
2024-07-27,32.7,28,37,5.4,,39,9.5,,998.5,
2024-07-28,28.3,24,32,7,,50,8.9,,1001.9,
2024-07-29,27.7,26,30,30.8,,103,11,,1001.4,
2024-07-30,27.5,26,31,21.4,,127,11.7,,1001.3,
2024-07-31,28.6,26,31,1.5,,141,8.4,,1002.2,
2024-08-01,29.3,27,31,9.4,,151,9.2,,1003.3,
2024-08-02,27.4,26,29,37,,158,11.3,,1003.4,
2024-08-03,28.5,26,32,9.3,,60,7.8,,1005,
2024-08-04,30.5,27,35,0.1,,105,14.3,,1006.3,
2024-08-05,30.6,28,34,12.3,,80,12.1,,1005.5,
2024-08-06,30.9,27,35,6.9,,96,11.7,,1004.9,
2024-08-07,30.4,28,36,0.1,,112,9.5,,1005.2,
2024-08-08,31.2,26,37,0,,115,9.9,,1004.8,
2024-08-09,32.5,27,38,0,,107,9.4,,1002.1,
2024-08-10,32.7,27,38,2.1,,70,11,,1000.2,
2024-08-11,28.2,24,32,6,,302,10.2,,1001.6,
2024-08-12,29.7,27,33,34.4,,63,9.1,,1001.7,
2024-08-13,28.5,26,32,6.7,,335,8.7,,1004.3,
2024-08-14,27.5,26,30,6.3,,310,8,,1005.4,
2024-08-15,28.7,26,33,7.8,,341,8.6,,1004.4,
2024-08-16,29.9,26,35,4.1,,354,6.5,,1004,
2024-08-17,29.7,27,33,3,,61,7.6,,1005.4,
2024-08-18,30,28,34,8.6,,39,7.6,,1005.3,
2024-08-19,29.4,27,33,6.6,,323,7,,1003.7,
2024-08-20,29.7,27,33,10,,114,8.1,,1004.1,
2024-08-21,28.9,27,33,6.8,,283,6.7,,1005.8,
2024-08-22,29.6,24,35,6.5,,83,10.9,,1007,
2024-08-23,25.1,24,26,2.5,,65,9,,1009.3,
2024-08-24,26.6,24,32,29.7,,98,8.3,,1007.8,
2024-08-25,27.9,25,32,14.7,,102,10.4,,1005.7,
2024-08-26,30,27,35,8,,105,8.1,,1004,
2024-08-27,30.5,27,35,7.8,,109,8,,1004,
2024-08-28,31.7,28,36,,,80,7.9,,1003.1,
2024-08-29,31.3,28,35,,,75,7.6,,1002.9,
2024-08-30,29.3,25,32,,,217,10.8,,1003.3,
2024-08-31,30.2,27,35,,,66,7.5,,1003.8,
2024-09-01,29.4,27,33,,,37,7.4,,1003.9,
2024-09-02,31.1,27,35,,,85,7.2,,1003.6,
2024-09-03,29.3,25,34,,,279,10.6,,1004,
2024-09-04,30.7,26,36,,,330,6.5,,1003.2,
2024-09-05,31.4,27,37,1.7,,306,8.9,,1001,
2024-09-06,29.9,26,37,14.6,,305,12.3,,999.5,
2024-09-07,26.4,25,28,108.5,,313,33.4,,992.9,
2024-09-08,27.3,25,30,16.8,,117,22.3,,999,
2024-09-09,27.5,25,30,34,,81,15.3,,1003.5,
2024-09-10,25.5,24,29,22.2,,38,7.5,,1006.1,
2024-09-11,25.1,24,27,52.5,,25,9.1,,1007.9,
2024-09-12,27.5,25,31,18.3,,313,9.1,,1007.5,
2024-09-13,28.5,25,33,0.9,,314,8.6,,1005.1,
2024-09-14,29.5,25,35,1.1,,356,7.1,,1002.9,
2024-09-15,30.1,27,35,5,,54,6.7,,1002.3,
2024-09-16,28.4,24,33,5.6,,293,12.6,,1004.5,
2024-09-17,28.8,26,33,19.4,,335,10.1,,1005.4,
2024-09-18,30,27,34,7.6,,319,7.6,,1003.9,
2024-09-19,30.8,28,35,9,,0,10.3,,1002.8,
2024-09-20,28.9,25,34,22.1,,317,9,,1003.3,
2024-09-21,28.2,25,33,26.8,,279,10.5,,1004.4,
2024-09-22,26.9,26,28,55,,355,10.2,,1006.2,
2024-09-23,26.7,23,30,3.7,,166,7.9,,1009.3,
2024-09-24,27.4,23,32,0,,58,7.2,,1010,
2024-09-25,27,25,29,0,,113,7.1,,1011.2,
2024-09-26,28.1,25,32,0,,106,9.3,,1011,
2024-09-27,29.1,25,34,0,,119,8.7,,1010,
2024-09-28,29.8,27,34,0.3,,122,13.3,,1007.8,
2024-09-29,29.8,27,34,16.2,,127,16.2,,1006.3,
2024-09-30,27.6,26,29,51.8,,94,9.9,,1005.8,
2024-10-01,27.9,24,34,43.7,,36,13.6,,1009.4,
2024-10-02,25.7,24,29,0,,3,11.8,,1015.3,
2024-10-03,25.5,22,30,0,,22,8.6,,1015.7,
2024-10-04,25.5,21,30,0,,61,6.1,,1015.5,
2024-10-05,26.1,21,32,0,,354,5.9,,1014.3,
2024-10-06,26.9,21,33,0,,1,6.5,,1014.7,
2024-10-07,28,23,33,0,,341,7.8,,1014.8,
2024-10-08,28.1,23.5,33.1,0,,351,5.1,,1012.7,
2024-10-09,27.4,23.2,31.8,0,,98,4.7,,1011.5,
